Æò±Õ±â¿Â,Æò±Õ½Àµµ,Æò±ÕÇ³¼Ó,Ã¼°¨¿Âµµ,Æò±ÕÀü¿î·®,½Ã±º±¸,¿äÀÏ,Diff,SUM
19.29999924,69.69999695,1.299999952,20.25534184,7.6,19,4,9.89999962,192
19.10000038,70.80000305,1.799999952,19.7934771,7.6,20,4,9.89999962,637
19.79999924,47.5,1.399999976,20.76189578,7.6,21,4,11.09999943,523
18.70000076,68.19999695,1.600000024,19.4302446,7.6,22,4,10.70000076,560
19.60000038,55.20000076,1.100000024,20.70127813,7.6,23,4,10.49999905,241
19.10000038,66.69999695,1.799999952,19.7934771,7.6,24,4,10.90000057,415
19.89999962,71,0.699999988,21.3116438,8,1,5,3.70000076,1450
20,74.09999847,0.699999988,21.41844053,8,2,5,4.60000038,769
19.89999962,74,1.399999976,20.87368301,8,3,5,4,819
19.5,77.5,1.5,20.37829683,8,4,5,3.60000038,1905
20,71.19999695,1.5,20.93985943,8,5,5,3.70000076,1155
20.29999924,71.5,1.299999952,21.36762321,8,6,5,3.80000114,202
19.39999962,76.90000153,2.299999952,19.95234737,8,7,5,3.5,997
19.60000038,76.09999847,2.400000095,20.15208998,8,8,5,4,424
20.10000038,74.59999847,0.699999988,21.52523725,8,9,5,4.5,1154
18.79999924,77.40000153,0.600000024,20.23969875,8,10,5,6.69999981,190
20.10000038,72.09999847,1.299999952,21.14516821,8,11,5,4.10000038,551
20.20000076,70.90000153,1.899999976,21.00826797,8,12,5,3.69999886,359
19.29999924,77.59999847,1.200000048,20.3112663,8,13,5,4.39999962,623
19.5,70.5,2,20.17168282,8,14,5,4.5,885
20.29999924,69.69999695,1.5,21.27679614,8,15,5,4.79999924,1053
20.10000038,70.59999847,2,20.85906858,8,16,5,3.89999962,759
20.10000038,71.09999847,1.399999976,21.09725747,8,17,5,4.29999924,746
20.5,69.59999847,1.299999952,21.59008034,8,18,5,5.60000038,1229
19.60000038,75.69999695,1.600000024,20.44552739,8,19,5,3.79999924,332
19.39999962,77.09999847,2.400000095,19.92000431,8,20,5,3.5,934
20.60000038,52.20000076,1.600000024,21.57361986,8,21,5,3.29999924,692
19.29999924,73.90000153,1.899999976,19.98086587,8,22,5,4,779
20.39999962,61.29999924,1,21.63846697,8,23,5,3.40000152,350
20.29999924,71.59999847,2.400000095,20.96438539,8,24,5,3.60000038,583
17.29999924,76.09999847,1.100000024,18.17147604,6.8,1,6,10.30000019,1523
17.5,78.40000153,1.799999952,17.97382447,6.8,2,6,9.99999905,918
17.29999924,80.40000153,2.299999952,17.52277894,6.8,3,6,9.50000095,1102
17.5,79.90000153,2.299999952,17.75416725,6.8,4,6,10.60000038,2451
17.10000038,78.69999695,1.899999976,17.46944408,6.8,5,6,10.5,1662
17.70000076,77.19999695,2.200000048,18.02526751,6.8,6,6,9.60000038,238
16.89999962,81.80000305,3.200000048,16.73441783,6.8,7,6,10.60000038,1206
16.89999962,81.5,3.200000048,16.73441783,6.8,8,6,11.00000095,462
17.70000076,82,1.200000048,18.5411613,6.8,9,6,10,1306
16.79999924,80.09999847,1.299999952,17.4746384,6.8,10,6,10.20000076,216
17.60000038,77.59999847,2.099999905,17.95158842,6.8,11,6,10.20000076,639
17.5,77.40000153,2.700000048,17.60605043,6.8,12,6,10.39999962,383
17.10000038,81.30000305,2.099999905,17.37680925,6.8,13,6,10.30000114,704
16.70000076,78.09999847,3.099999905,16.53005226,6.8,14,6,9.59999943,1050
17.70000076,76.09999847,2.5,17.91034674,6.8,15,6,9.60000038,1192
17.29999924,77.59999847,3,17.27095017,6.8,16,6,10.49999905,875
17.5,77.19999695,2.099999905,17.83663214,6.8,17,6,10.19999981,880
17.79999924,75.59999847,2.099999905,18.18149877,6.8,18,6,10.29999924,1509
17.39999962,79.59999847,2.400000095,17.59915649,6.8,19,6,11.10000038,370
17.20000076,80.59999847,3.099999905,17.12098611,6.8,20,6,10.49999905,962
18,58.29999924,2.400000095,18.29541128,6.8,21,6,9.80000019,824
16.89999962,78.69999695,2.799999952,16.86801225,6.8,22,6,10.09999943,1073
17.70000076,67,1.399999976,18.41437461,6.8,23,6,9.59999943,327
17.5,78.19999695,3.299999952,17.41559034,6.8,24,6,9.79999924,743
16.10000038,56,1.899999976,16.32788813,0.6,1,7,8.5,1387
16.10000038,59.59999847,3.200000048,15.7867502,0.6,2,7,8.09999943,894
16.20000076,61.79999924,2.5,16.16466278,0.6,3,7,8.89999962,1016
16.29999924,62.70000076,2.799999952,16.16406723,0.6,4,7,7.89999962,2204
16,57.70000076,2.200000048,16.06462427,0.6,5,7,8.80000114,1479
16.70000076,57.5,2.599999905,16.70760158,0.6,6,7,8.19999981,254
15.89999962,60.90000153,4,15.3010512,0.6,7,7,8.19999886,1032
16,61.79999924,3.099999905,15.70274398,0.6,8,7,8.5,443
17,57.59999847,1.799999952,17.40518317,0.6,9,7,9.10000038,1191
16.39999962,58.5,1.600000024,16.83563063,0.6,10,7,11.99999905,230
16.5,58.40000153,3.400000095,16.19695148,0.6,11,7,8.80000019,608
16.60000038,57.40000153,3.799999952,16.19864492,0.6,12,7,8.89999962,414
15.89999962,65.30000305,2,16.04737043,0.6,13,7,9.79999924,690
15.80000019,60.90000153,2.5,15.69914639,0.6,14,7,9.39999962,944
16.79999924,53.70000076,3.200000048,16.61595881,0.6,15,7,7.80000114,1218
16.5,58.09999847,3.099999905,16.29367783,0.6,16,7,8.80000114,924
16.39999962,58.40000153,2.599999905,16.3574876,0.6,17,7,8.90000057,786
17,54,1.899999976,17.35528805,0.6,18,7,9,1376
16.39999962,61.29999924,2,16.62019154,0.6,19,7,9.60000038,341
15.89999962,63.29999924,4.099999905,15.27300642,0.6,20,7,8.20000076,1120
16.79999924,40.20000076,3,16.68141309,0.6,21,7,8.10000038,781
15.5,63.90000153,3.299999952,15.0411256,0.6,22,7,8.50000095,888
16.60000038,48.90000153,1.899999976,16.8986661,0.6,23,7,8.59999943,282
16.39999962,58.59999847,3.200000048,16.142125,0.6,24,7,8.19999981,747
16.20000076,62,1.5,16.67198448,5.5,1,1,6.89999962,894
16.29999924,64.30000305,2.5,16.28103993,5.5,2,1,6.69999981,483
16.39999962,64.09999847,1.799999952,16.72281316,5.5,3,1,7.59999943,447
16.60000038,65.30000305,2.299999952,16.71292427,5.5,4,1,7.10000038,1118
15.89999962,65.40000153,1.700000048,16.21140953,5.5,5,1,7.19999981,721
16.60000038,63,2,16.84932085,5.5,6,1,6.30000114,130
15.80000019,67.69999695,3.099999905,15.46637067,5.5,7,1,7.5,629
15.89999962,68.40000153,1.100000024,16.63159769,5.5,8,1,8.10000038,275
17,61.20000076,1.200000048,17.76673878,5.5,9,1,6.70000076,613
16.39999962,61.40000153,0.899999976,17.35897611,5.5,10,1,9.39999962,127
16.5,62.79999924,2.099999905,16.68707381,5.5,11,1,6.69999981,331
16.60000038,63.20000076,2.799999952,16.51604086,5.5,12,1,7.40000057,284
16.10000038,66.80000305,1.600000024,16.49720375,5.5,13,1,7.80000114,466
16,61.79999924,1.600000024,16.38439408,5.5,14,1,7.20000076,575
16.70000076,61,2.400000095,16.78686107,5.5,15,1,7.00000095,652
16.60000038,62.40000153,2.400000095,16.67081824,5.5,16,1,8,407
16.60000038,61,1.799999952,16.95027055,5.5,17,1,7.20000076,453
16.70000076,59.79999924,1.799999952,17.06399925,5.5,18,1,7.69999981,663
16.70000076,64.69999695,1.700000048,17.11765282,5.5,19,1,8.00000095,161
16.20000076,66.40000153,3,15.9739704,5.5,20,1,7.20000076,612
16.79999924,44.40000153,2.299999952,16.94431037,5.5,21,1,7.10000038,478
15.60000038,65.90000153,2.400000095,15.51039433,5.5,22,1,6.69999886,548
16.79999924,52.20000076,1.5,17.34585789,5.5,23,1,6.39999962,230
16.29999924,64.09999847,2.299999952,16.36584181,5.5,24,1,5.39999962,410
17.10000038,63.29999924,0.899999976,18.11879934,6.4,1,2,8.09999943,873
17.39999962,65.19999695,1.5,18.01973345,6.4,2,2,7.59999943,537
17.60000038,66.30000305,1.299999952,18.36446478,6.4,3,2,9.39999962,604
17.29999924,68.90000153,1.600000024,17.85091343,6.4,4,2,8.69999981,1132
17.10000038,63.59999847,1.100000024,17.95149462,6.4,5,2,8,763
17.60000038,63.59999847,1.5,18.24435935,6.4,6,2,7.60000038,165
17.20000076,65.5,2.400000095,17.36707303,6.4,7,2,8.69999981,648
17.20000076,65.80000305,1.899999976,17.58360011,6.4,8,2,9.30000114,313
18.10000038,65.09999847,0.800000012,19.29185625,6.4,9,2,9,628
17.20000076,66.19999695,0.600000024,18.54761634,6.4,10,2,10.20000076,169
17.79999924,63.40000153,1.700000048,18.36373384,6.4,11,2,7.5,447
17.70000076,63,2,18.10952772,6.4,12,2,8.29999924,257
17.20000076,69.19999695,1.399999976,17.85544059,6.4,13,2,10,476
16.89999962,64.5,1.399999976,17.5200789,6.4,14,2,8.89999962,587
17.5,62.59999847,1.799999952,17.97382447,6.4,15,2,7.90000057,659
17.60000038,62.5,1.700000048,18.13717464,6.4,16,2,8.89999962,514
17.70000076,62.79999924,1.399999976,18.41437461,6.4,17,2,8.10000038,513
17.79999924,61.29999924,1.299999952,18.58691978,6.4,18,2,8.10000038,745
17.5,66.30000305,1.700000048,18.02389395,6.4,19,2,9.39999962,202
17.10000038,68.40000153,2.299999952,17.29139284,6.4,20,2,9.49999905,644
17.79999924,41.59999847,1.700000048,18.36373384,6.4,21,2,8.39999962,501
16.60000038,67.59999847,1.600000024,17.06124999,6.4,22,2,8,551
17.70000076,54.09999847,1.299999952,18.47569334,6.4,23,2,7.99999905,290
17.29999924,65.19999695,1.899999976,17.69775397,6.4,24,2,7.30000114,428
19.29999924,52.29999924,1,20.43617242,0.6,1,3,11.89999962,947
19.39999962,55.59999847,1.600000024,20.21990804,0.6,2,3,12.30000019,530
19.70000076,55.09999847,1.5,20.60292273,0.6,3,3,14.5,545
19,61,1.5,19.81673422,0.6,4,3,12.5,1253
19.10000038,51.59999847,1.299999952,20.03288684,0.6,5,3,11.50000095,843
19.70000076,54.09999847,1.5,20.60292273,0.6,6,3,13,152
19.20000076,54.90000153,2,19.82799103,0.6,7,3,11.80000114,690
19.20000076,54.79999924,1.5,20.04136012,0.6,8,3,12.69999981,328
20.10000038,54.09999847,0.800000012,21.44621215,0.6,9,3,14.69999981,645
18.89999962,57.29999924,0.600000024,20.3454544,0.6,10,3,16.10000038,131
19.5,55.29999924,2.200000048,20.10124089,0.6,11,3,13.5,357
20,50.5,2,20.74450392,0.6,12,3,11.69999981,252
18.60000038,59.79999924,1.399999976,19.42045542,0.6,13,3,13.09999943,469
18.39999962,54.5,1.299999952,19.25428903,0.6,14,3,13.10000038,643
19.70000076,50.09999847,1.799999952,20.4758471,0.6,15,3,12.89999962,669
19.70000076,52.40000153,1.700000048,20.5160603,0.6,16,3,13.30000019,559
19.60000038,50.5,1.399999976,20.53832345,0.6,17,3,13.39999962,521
19.89999962,51.29999924,1.100000024,21.03125132,0.6,18,3,14,807
19.70000076,55.59999847,1.299999952,20.70025609,0.6,19,3,12.20000076,208
19.20000076,57.70000076,2.099999905,19.79088218,0.6,20,3,12.19999981,659
19.89999962,30.70000076,1.700000048,20.74261951,0.6,21,3,12.00000095,525
18.29999924,57,1.799999952,18.8836497,0.6,22,3,12.80000019,587
19.5,44.09999847,1.299999952,20.47779896,0.6,23,3,13.10000038,290
19.39999962,55.70000076,1.600000024,20.21990804,0.6,24,3,12.69999981,433
20.79999924,44,1.100000024,22.02117296,1.5,1,4,11.80000019,1025
20.89999962,47.59999847,1.700000048,21.875422,1.5,2,4,11.80000019,616
21,47.29999924,1.399999976,22.10333828,1.5,3,4,12.5,531
20.79999924,51.70000076,1.700000048,21.76214132,1.5,4,4,11.29999924,1293
20.60000038,43,1.200000048,21.74947925,1.5,5,4,69.39999962,796
21.20000076,46.40000153,1.799999952,22.18177102,1.5,6,4,11.80000019,167
20.60000038,46.29999924,2.400000095,21.3125139,1.5,7,4,10.90000057,676
20.5,47.79999924,2.200000048,21.25455993,1.5,8,4,12.30000019,321
21.39999962,45.20000076,1.100000024,22.68112143,1.5,9,4,13.00000095,667
20.29999924,49.59999847,0.699999988,21.73882867,1.5,10,4,15.29999924,140
21.10000038,46.79999924,2.200000048,21.94655179,1.5,11,4,12.30000114,363
21.5,43,2.200000048,22.40787897,1.5,12,4,11.19999886,276
20.5,50.59999847,1.299999952,21.59008034,1.5,13,4,13.10000038,423
20.39999962,43.79999924,1.5,21.38910909,1.5,14,4,12,658
21,43.20000076,2,21.89014613,1.5,15,4,11.89999962,699
21.20000076,45.20000076,1.899999976,22.14982393,1.5,16,4,13,532
21.20000076,38.40000153,1.5,22.28761055,1.5,17,4,12.30000019,568
21.39999962,43.40000153,1.399999976,22.55048507,1.5,18,4,13.60000038,857
21,48.70000076,1.5,22.06298465,1.5,19,4,12.19999981,199
20.70000076,50.70000076,2.299999952,21.45636697,1.5,20,4,10.89999962,693
21.60000038,21,1.600000024,22.70171233,1.5,21,4,11.5,507
20.10000038,48.40000153,2,20.85906858,1.5,22,4,11.90000057,608
21.20000076,33.90000153,1.200000048,22.41326968,1.5,23,4,12.09999943,310
21.10000038,46.09999847,2,22.00471079,1.5,24,4,11.70000076,427
21.70000076,43.40000153,1.200000048,22.96642802,0,1,5,12.60000038,1404
21.89999962,45.59999847,1.799999952,22.97786755,0,2,5,11.39999962,804
21.79999924,46.70000076,1.600000024,22.92732954,0,3,5,13,820
21.89999962,48.20000076,1.600000024,23.04013921,0,4,5,10.30000114,1793
21.70000076,42.09999847,1.200000048,22.96642802,0,5,5,11,1260
22.10000038,43.90000153,1.899999976,23.17722385,0,6,5,11.60000038,219
21.5,44.90000153,2.799999952,22.26492105,0,7,5,10,999
21.39999962,46,2.400000095,22.24085214,0,8,5,11.20000076,421
22.29999924,43.40000153,1.100000024,23.67104307,0,9,5,13,1123
20.89999962,48.40000153,0.800000012,22.30795369,0,10,5,15.30000019,154
21.79999924,44.29999924,2.5,22.68188112,0,11,5,12.19999981,549
22.39999962,42.70000076,2.400000095,23.40127606,0,12,5,11.60000038,390
21.20000076,50.5,1.399999976,22.32691274,0,13,5,12.60000038,578
21.10000038,44.59999847,1.399999976,22.21512551,0,14,5,12.20000076,807
21.79999924,42.29999924,2.099999905,22.77973209,0,15,5,11.79999924,1138
22.10000038,43.29999924,1.899999976,23.17722385,0,16,5,12.60000038,790
21.79999924,37.29999924,1.799999952,22.86413886,0,17,5,11.79999924,717
22.60000038,40.70000076,1.399999976,23.89192757,0,18,5,13.89999962,1217
22.10000038,46.40000153,1.299999952,23.36973096,0,19,5,11.29999924,299
21.60000038,47.90000153,2.599999905,22.4261077,0,20,5,10.19999886,1008
22.39999962,24.29999924,1.899999976,23.51968977,0,21,5,12,710
20.70000076,49.40000153,2.299999952,21.45636697,0,22,5,11.29999924,831
21.89999962,34,1.399999976,23.10941909,0,23,5,12,305
22,44.20000076,2.099999905,23.00964463,0,24,5,10.79999924,634
21.29999924,44.70000076,1.100000024,22.57112967,5.1,1,6,10.70000076,1555
21.39999962,47.09999847,1.799999952,22.40922625,5.1,2,6,10.39999962,991
21.89999962,46.59999847,1.399999976,23.10941909,5.1,3,6,12.69999886,1065
20.79999924,54.29999924,1.799999952,21.72685624,5.1,4,6,9.70000076,2289
21.29999924,43,1.299999952,22.47990459,5.1,5,6,9.5,1529
21.89999962,44.90000153,1.700000048,23.00822449,5.1,6,6,11,246
21.10000038,47.59999847,2.400000095,21.89272585,5.1,7,6,9.5,1167
21.10000038,46.40000153,2.099999905,21.97504257,5.1,8,6,10.70000076,518
22.39999962,43.29999924,0.800000012,23.92372061,5.1,9,6,13.19999886,1264
21.10000038,48.59999847,0.600000024,22.67207073,5.1,10,6,16.09999943,192
21.60000038,45.59999847,2.599999905,22.4261077,5.1,11,6,12.10000038,539
22.10000038,43.79999924,2.299999952,23.07607852,5.1,12,6,9.89999962,400
20.5,54.09999847,1.399999976,21.54440426,5.1,13,6,10.99999905,729
20.60000038,48.20000076,1.299999952,21.7013089,5.1,14,6,10.80000019,1015
21.70000076,42,2,22.69209655,5.1,15,6,11.29999924,1441
21.70000076,45.59999847,1.899999976,22.7206019,5.1,16,6,12,1087
21.79999924,35.40000153,1.700000048,22.89494381,5.1,17,6,12,828
22.20000076,41.20000076,1.399999976,23.44478078,5.1,18,6,13.10000038,1538
21.5,49.70000076,1.299999952,22.70236171,5.1,19,6,10.79999924,365
20.89999962,52.29999924,2.400000095,21.66064019,5.1,20,6,9.29999924,1525
22.29999924,29.70000076,1.700000048,23.46134506,5.1,21,6,9.10000038,879
20.29999924,51.79999924,1.899999976,21.12242183,5.1,22,6,10.69999981,972
21.70000076,35.90000153,1.5,22.84917315,5.1,23,6,10.29999924,344
21.79999924,45.79999924,1.700000048,22.89494381,5.1,24,6,10.89999962,719
21.70000076,47.20000076,1.100000024,23.01109671,2.8,1,7,9.20000076,1369
21.79999924,48.59999847,1.799999952,22.86413886,2.8,2,7,9.79999924,807
22.10000038,49.29999924,1.299999952,23.36973096,2.8,3,7,11.5,984
21.5,55.79999924,1.600000024,22.58890266,2.8,4,7,10.60000038,1850
21.60000038,47.79999924,1.399999976,22.77405953,2.8,5,7,10.10000038,1554
22.29999924,46.59999847,1.700000048,23.46134506,2.8,6,7,9.89999962,244
21.39999962,51.40000153,2.299999952,22.26622164,2.8,7,7,9.80000114,955
21.5,51.59999847,1.899999976,22.49228984,2.8,8,7,10.29999924,460
22.60000038,46.29999924,1,24.04305606,2.8,9,7,11.40000152,1186
21.39999962,51,0.699999988,22.91358857,2.8,10,7,14.19999886,199
22.20000076,47.29999924,2.200000048,23.21520317,2.8,11,7,10.59999848,535
22.29999924,47.20000076,2.200000048,23.33053332,2.8,12,7,9.70000076,396
21,55.5,1.299999952,22.14622102,2.8,13,7,11.60000038,698
21,49.70000076,1.299999952,22.14622102,2.8,14,7,10.99999905,928
21.89999962,46.79999924,2,22.92122368,2.8,15,7,10.79999924,1217
22.29999924,46.5,1.899999976,23.40553373,2.8,16,7,11.60000038,1031
22.10000038,35.79999924,1.799999952,23.20532495,2.8,17,7,10.60000038,783
22.60000038,43.40000153,1.299999952,23.92587165,2.8,18,7,10.89999962,1327
21.79999924,52.79999924,1.399999976,22.99763186,2.8,19,7,10.69999886,329
21.29999924,54.5,2.200000048,22.17721428,2.8,20,7,9.69999886,1233
22.5,33.29999924,1.700000048,23.68790642,2.8,21,7,9.79999924,801
20.70000076,54,1.799999952,21.61312972,2.8,22,7,10.19999886,899
22,38,1.399999976,23.22120632,2.8,23,7,10.70000076,286
22.20000076,47.5,2,23.26491765,2.8,24,7,9.30000114,570
22,54.79999924,0.899999976,23.43755575,2.8,1,1,10.60000038,799
22.29999924,57,1.399999976,23.55656588,2.8,2,1,11.10000038,515
22.5,56.70000076,1,23.93375617,2.8,3,1,12.60000038,483
21.79999924,63.09999847,1.600000024,22.92732954,2.8,4,1,10.5,1023
22,53.90000153,1.200000048,23.29832218,2.8,5,1,9.59999848,671
22.60000038,54.79999924,1.600000024,23.8298048,2.8,6,1,10.60000038,168
21.89999962,56.5,2.099999905,22.89468836,2.8,7,1,10.10000038,538
22,56.5,1.799999952,23.09159625,2.8,8,1,11.5,264
22.89999962,54,0.800000012,24.46230959,2.8,9,1,12.90000152,541
21.60000038,57.79999924,0.5,23.28580378,2.8,10,1,13.49999905,123
22.39999962,55.20000076,1.899999976,23.51968977,2.8,11,1,11.29999924,304
22.60000038,53.79999924,2,23.7231741,2.8,12,1,10.20000076,260
21.5,62.29999924,1.200000048,22.74516384,2.8,13,1,12.09999848,411
21.39999962,56.70000076,1.299999952,22.59113315,2.8,14,1,11,537
22.5,52.70000076,1.799999952,23.66023756,2.8,15,1,10.79999924,580
22.29999924,54.5,1.700000048,23.46134506,2.8,16,1,11.30000114,390
22.5,42.20000076,1.399999976,23.78014034,2.8,17,1,11.39999962,425
22.89999962,51.79999924,1.200000048,24.29400677,2.8,18,1,12.30000114,640
22.29999924,58,1.299999952,23.59218596,2.8,19,1,10.40000152,179
21.70000076,60.90000153,2,22.69209655,2.8,20,1,9.79999924,604
22.89999962,40.70000076,1.399999976,24.22728712,2.8,21,1,9.79999924,469
21.29999924,59.90000153,1.700000048,22.32854256,2.8,22,1,10.60000038,479
22.39999962,45.09999847,1.299999952,23.70341452,2.8,23,1,11.70000076,289
22.39999962,55.79999924,1.600000024,23.60418545,2.8,24,1,10.10000038,397
20.39999962,66.40000153,1,21.63846697,9.1,1,2,7.39999962,1131
20.39999962,68.30000305,1.200000048,21.52821507,9.1,2,2,7.69999886,619
20.39999962,70,1,21.63846697,9.1,3,2,7.39999962,747
20.20000076,74.40000153,1.399999976,21.2090447,9.1,4,2,6.29999924,1672
20.39999962,66,1.100000024,21.58120802,9.1,5,2,6.5,1135
20.70000076,66.69999695,1.5,21.72604794,9.1,6,2,6.5,162
20.29999924,70.19999695,2.099999905,21.05539459,9.1,7,2,6.80000114,850
20.29999924,70.30000305,1.399999976,21.3208298,9.1,8,2,7,401
20.60000038,68.5,0.600000024,22.14329448,9.1,9,2,7.5,885
19.70000076,71.40000153,0.5,21.29926671,9.1,10,2,8.70000076,164
20.60000038,67.19999695,1.700000048,21.53558211,9.1,11,2,6.79999924,474
20.89999962,65.80000305,1.899999976,21.80735583,9.1,12,2,6.39999962,326
20,74.19999695,1.100000024,21.14124308,9.1,13,2,7.59999848,576
19.79999924,68.5,1.399999976,20.76189578,9.1,14,2,7,828
20.5,67.09999847,1.799999952,21.38567233,9.1,15,2,6.79999924,837
20.60000038,67.19999695,1.600000024,21.57361986,9.1,16,2,7.80000114,653
20.5,54.20000076,1.399999976,21.54440426,9.1,17,2,7.20000076,638
20.89999962,64.69999695,1.200000048,22.08137341,9.1,18,2,7.70000076,1003
20.70000076,69.90000153,1.299999952,21.81253746,9.1,19,2,6.89999962,276
20.29999924,72.30000305,1.799999952,21.15821493,9.1,20,2,6.80000114,700
21.29999924,52.59999847,1.299999952,22.47990459,9.1,21,2,7,658
19.60000038,71.5,1.5,20.49060978,9.1,22,2,6.39999962,772
20.70000076,57.40000153,1.100000024,21.9111833,9.1,23,2,6.79999924,322
20.60000038,67.69999695,1.700000048,21.53558211,9.1,24,2,6.29999924,506
21.70000076,65.5,1.200000048,22.96642802,2.9,1,3,10.30000114,1019
22,65.90000153,1.399999976,23.22120632,2.9,2,3,11.80000114,575
22.39999962,63.29999924,1.5,23.63535952,2.9,3,3,11.29999924,572
21.60000038,70,1.700000048,22.66838461,2.9,4,3,10.29999924,1223
21.5,64.80000305,1.5,22.62454725,2.9,5,3,9.29999924,846
22.29999924,63.40000153,1.600000024,23.49137577,2.9,6,3,10.79999924,186
21.60000038,66.30000305,2,22.57753189,2.9,7,3,9.60000038,625
21.5,67.30000305,1.799999952,22.52295494,2.9,8,3,9.89999962,320
22.79999924,61.79999924,0.899999976,24.30592338,2.9,9,3,11.70000076,691
21.89999962,63.5,0.699999988,23.44757016,2.9,10,3,12.20000076,124
22.20000076,63.29999924,1.799999952,23.31905364,2.9,11,3,10.89999962,372
22.29999924,64.09999847,1.899999976,23.40553373,2.9,12,3,9.89999962,272
21.20000076,71,1.5,22.28761055,2.9,13,3,11.29999924,471
21,66.40000153,1.5,22.06298465,2.9,14,3,10.20000076,624
22.10000038,64,1.799999952,23.20532495,2.9,15,3,10.29999924,687
22.29999924,63.79999924,1.700000048,23.46134506,2.9,16,3,11.09999848,549
22.29999924,49.40000153,1.299999952,23.59218596,2.9,17,3,11,517
22.29999924,63.40000153,1.100000024,23.67104307,2.9,18,3,10.89999962,796
21.89999962,66.80000305,1.5,23.07379691,2.9,19,3,9.89999962,223
21.39999962,69.80000305,2.599999905,22.19269838,2.9,20,3,9.69999886,644
